factor,cbsacode,adf_p_original,adf_p_final,detrend_applied
smo_dia,39340,0.002224723010443218,0.002224723010443218,no
smo_dia,39660,0.985121787342718,1.3398884493806722e-07,linear
smo_dia,39900,0.24194890458834567,0.01568862264616326,linear
smo_dia,40060,0.9512818277826941,0.9576719940206824,linear
smo_dia,41180,0.08554541726846832,1.4869325930103995e-06,linear
smo_dia,41620,0.9627831116131362,0.2959612351505686,linear
smo_dia,41700,0.7204305219071889,0.9246777048726024,linear
smo_dia,42660,0.9050518556800925,0.3768072932678047,linear
smo_dia,43580,0.9901344215433678,0.009815677319219085,linear
smo_dia,43620,0.9337220020360124,0.9242902330949521,linear
smo_dia,44060,0.9372719833537783,0.0018622638590046162,linear
smo_dia,44140,0.2576150747277387,0.25836280260358485,linear
smo_dia,45780,0.9602881703301831,0.011150003324363418,linear
smo_dia,45820,1.0,1.0,linear
smo_dia,46140,0.1199576026806482,0.015924289221241932,linear
smo_dia,47260,0.8642738331936464,0.23306953255191543,linear
smo_dia,48620,0.4453997880683536,0.00037642725866314064,linear
smo_dia,49340,0.9230671950532814,0.1002554716757012,linear
smo_obe,10740,1.0310784726022442e-08,1.0310784726022442e-08,no
smo_obe,11260,1.5572189583529308e-10,1.5572189583529308e-10,no
smo_obe,12060,0.6317650160347535,0.7045960843416083,linear
smo_obe,12260,0.14320118713274427,0.11613581620551688,linear
smo_obe,12420,0.23144517929134328,0.05606095818212782,linear
smo_obe,12580,8.254198846502167e-05,8.254198846502167e-05,no
smo_obe,12940,0.34233876088257004,0.12214297864169715,linear
smo_obe,13740,0.9987570260928108,0.11126653854749452,linear
smo_obe,13820,0.0,0.0,no
smo_obe,13900,0.20228206890672107,0.054486278578529064,linear
smo_obe,14260,1.0,0.16586465213729878,linear
smo_obe,14460,0.3018652697480505,0.5554769796356149,linear
smo_obe,15540,0.4149092783871878,0.7041687527565681,linear
smo_obe,16620,7.979224630795346e-14,7.979224630795346e-14,no
smo_obe,16700,0.13635591197409902,0.027606870668599192,linear
smo_obe,16740,0.9872672770343198,0.4041089400290722,linear
smo_obe,16980,0.02065539580694107,0.02065539580694107,no
smo_obe,17140,0.8575458917569942,0.7440039922700957,linear
smo_obe,17820,0.04403824755810076,0.04403824755810076,no
smo_obe,18140,0.8095771276641467,9.944021564303477e-08,linear
smo_obe,19100,0.7280244830260958,0.7853636662057648,linear
smo_obe,19740,0.050716326886227556,0.0,linear
smo_obe,19780,0.9806883415976023,0.9757450249698321,linear
smo_obe,19820,0.06638074967499137,0.1422295809265367,linear
smo_obe,20260,0.8040520709923588,0.822454832056362,linear
smo_obe,22020,3.368061727381319e-25,3.368061727381319e-25,no
smo_obe,22220,0.9977862202693393,0.4934527978990276,linear
smo_obe,24340,3.981137728965595e-28,3.981137728965595e-28,no
smo_obe,24860,0.9907083734564424,0.9990757001500453,linear
smo_obe,25180,1.0,0.0007025446217963555,linear
smo_obe,26420,1.648259013863734e-05,1.648259013863734e-05,no
smo_obe,26580,0.40567760239946504,8.818860983884204e-08,linear
smo_obe,26900,0.9658093355377617,0.001696259722581657,linear
smo_obe,28140,0.995051676926504,0.09572364341200229,linear
smo_obe,28940,1.0,0.017697529955877898,linear
smo_obe,30700,0.672197762804972,0.9837376880347671,linear
smo_obe,30780,0.9673301253185002,0.9368586979633343,linear
smo_obe,31080,0.366322606178737,0.5093597561992761,linear
smo_obe,31140,0.3734839634606948,1.0,linear
smo_obe,32820,0.31055532271934283,0.27381849081886833,linear
smo_obe,33340,0.0045298977424982675,0.0045298977424982675,no
smo_obe,33460,0.24815414483466686,0.6058502327034804,linear
smo_obe,34980,0.9846577686735637,1.35989223275631e-10,linear
smo_obe,35380,0.538140473129813,0.5994198316012663,linear
smo_obe,35620,0.9374011979169359,0.9364143457424652,linear
smo_obe,36260,0.01755264352642252,0.01755264352642252,no
smo_obe,36420,0.516008426163284,0.4963076195700968,linear
smo_obe,36540,0.6780765346055097,1.0,linear
smo_obe,37980,0.6919885728641958,0.6957003677524539,linear
smo_obe,38060,0.5566626280754199,0.4511382716767471,linear
smo_obe,38300,0.4021463852878632,0.6132260632224312,linear
smo_obe,38860,0.9990835363550301,1.0,linear
smo_obe,38900,0.9560705922662222,1.449418205134979e-05,linear
smo_obe,39300,0.9291758130218781,0.08139416178532005,linear
smo_obe,39340,0.0020200907248080994,0.0020200907248080994,no
smo_obe,39660,0.9849169977183366,1.4137372994817424e-07,linear
smo_obe,39900,0.22923230631413194,0.009597556800229624,linear
smo_obe,40060,0.9079244589718634,0.9776260469029959,linear
smo_obe,41180,0.0,0.0,no
smo_obe,41620,0.962311779479059,0.29796018377713024,linear
smo_obe,41700,0.7266692597712604,0.7315442533867611,linear
smo_obe,42660,1.3651120790439495e-05,1.3651120790439495e-05,no
smo_obe,43580,0.9899575471795627,0.00961108678644886,linear
smo_obe,43620,0.9328784081439341,0.9232753265846554,linear
smo_obe,44060,0.9328604270459497,0.0015402924703721993,linear
smo_obe,44140,0.26433608378690143,0.2638771704477534,linear
smo_obe,45780,0.9840592972679468,0.8195502504830168,linear
smo_obe,45820,1.0,1.0,linear
smo_obe,46140,0.08334582664793194,0.0018855747927934699,linear
smo_obe,47260,0.8567636812794949,0.11217064296304807,linear
smo_obe,48620,0.43721379338662647,0.00014712615481398357,linear
smo_obe,49340,0.9173329065113954,0.10620345014448768,linear
smo_obe_dia,10740,0.9952302161199262,0.005362219715530782,linear
smo_obe_dia,11260,1.2978575724529498e-10,1.2978575724529498e-10,no
smo_obe_dia,12060,0.9409142375273414,0.9471577721603814,linear
smo_obe_dia,12260,0.19978686935572665,0.2847939259960731,linear
smo_obe_dia,12420,0.3822431324273754,0.11141077500735974,linear
smo_obe_dia,12580,0.7125069118692456,0.7438061552771689,linear
smo_obe_dia,12940,0.24158353711953823,0.12148260136530353,linear
smo_obe_dia,13740,0.9987999027441529,0.10762840975007754,linear
smo_obe_dia,13820,7.531715737064023e-06,7.531715737064023e-06,no
smo_obe_dia,13900,0.20371296753865747,0.05551552749063688,linear
smo_obe_dia,14260,1.0,0.16510107723320105,linear
smo_obe_dia,14460,0.24155275023389722,0.4365435883093789,linear
smo_obe_dia,15540,0.41957683087762404,0.7017921608551856,linear
smo_obe_dia,16620,1.960276942759818e-11,1.960276942759818e-11,no
smo_obe_dia,16700,0.1509783145519497,8.188138146207662e-05,linear
smo_obe_dia,16740,0.9919175148171596,0.6515047930758426,linear
smo_obe_dia,16980,0.24347211532874596,0.26379473498350237,linear
smo_obe_dia,17140,0.9673378325766854,0.9457088484667486,linear
smo_obe_dia,17820,0.07727243875209114,0.9989715270779366,linear
smo_obe_dia,18140,0.8503239119998798,4.298821579836427e-30,linear
smo_obe_dia,19100,0.9506554418672775,0.9627543933098658,linear
smo_obe_dia,19740,0.00389928440212646,0.00389928440212646,no
smo_obe_dia,19780,0.984464646204991,0.9818589589810981,linear
smo_obe_dia,19820,0.40006779650693747,0.67509763184313,linear
smo_obe_dia,20260,0.7920544807072609,0.8120847430973515,linear
smo_obe_dia,22020,2.970095879007402e-25,2.970095879007402e-25,no
smo_obe_dia,22220,0.9978087050317167,0.49904554188271844,linear
smo_obe_dia,24340,0.0,0.0,no
smo_obe_dia,24860,0.9924686048508479,0.9671155713813596,linear
smo_obe_dia,25180,1.0,0.0010344297987982603,linear
smo_obe_dia,26420,0.28957472513198756,0.48708387395917885,linear
smo_obe_dia,26580,0.5093018277672842,0.00014187382163709968,linear
smo_obe_dia,26900,0.867329989039572,0.010080458760897276,linear
smo_obe_dia,28140,0.9966246036569518,0.11006185438799149,linear
smo_obe_dia,28940,1.0,0.05812339676613358,linear
smo_obe_dia,30700,0.6741716470534466,0.9841871006897643,linear
smo_obe_dia,30780,0.9726754535926859,0.9256502261973719,linear
smo_obe_dia,31080,0.9684119250793942,0.5400666554213298,linear
smo_obe_dia,31140,0.38564346875065636,0.9978339879225523,linear
smo_obe_dia,32820,0.3428542712354158,0.28252129294946876,linear
smo_obe_dia,33340,0.010176517272624839,0.010176517272624839,no
smo_obe_dia,33460,0.17447190960190173,0.6610288204107155,linear
smo_obe_dia,34980,0.9861389135627942,1.971829969016801e-28,linear
smo_obe_dia,35380,0.536227683867472,0.6130740331625641,linear
smo_obe_dia,35620,0.9174541549480599,0.14392758344215612,linear
smo_obe_dia,36260,0.02506018789739361,0.02506018789739361,no
smo_obe_dia,36420,0.6313920651855542,0.4909923609040943,linear
smo_obe_dia,36540,0.9800635681616996,1.0,linear
smo_obe_dia,37980,0.3620801807611955,0.7839045676164549,linear
smo_obe_dia,38060,0.9499109259512588,0.9035638614114141,linear
smo_obe_dia,38300,4.098371345474148e-09,4.098371345474148e-09,no
smo_obe_dia,38860,0.9990738447730725,1.0,linear
smo_obe_dia,38900,0.4733159499270855,0.001097654548154944,linear
smo_obe_dia,39300,0.9149476428019339,0.16339540600404356,linear
smo_obe_dia,39340,0.004581172657166589,0.004581172657166589,no
smo_obe_dia,39660,0.9850402168220561,1.3504840638682216e-07,linear
smo_obe_dia,39900,0.24284135394042738,0.01573533801741139,linear
smo_obe_dia,40060,0.9410777206503476,0.9670162652427212,linear
smo_obe_dia,41180,0.030295467886814916,0.030295467886814916,no
smo_obe_dia,41620,0.9648631245385219,0.29530375635428296,linear
smo_obe_dia,41700,0.012959884212798822,0.012959884212798822,no
smo_obe_dia,42660,0.9308385407044445,0.2933658291010439,linear
smo_obe_dia,43580,0.990150104233536,0.010003427061559754,linear
smo_obe_dia,43620,0.9347142777485478,0.9254156184896334,linear
smo_obe_dia,44060,0.9362810820295728,0.0016877710378585488,linear
smo_obe_dia,44140,0.26084802529162965,0.26107727618288123,linear
smo_obe_dia,45780,0.010550955944676756,0.010550955944676756,no
smo_obe_dia,45820,0.9990862159290504,0.9990873427230919,linear
smo_obe_dia,46140,0.007581670473337729,0.007581670473337729,no
smo_obe_dia,47260,0.933518840407399,0.11837892043430082,linear
smo_obe_dia,48620,0.4453496435887072,0.00010318833915608729,linear
smo_obe_dia,49340,0.920466099032021,0.1885851351249851,linear
some_college,10740,4.471994694271119e-15,4.471994694271119e-15,no
some_college,11260,0.9988393969880495,0.9921430715921674,linear
some_college,12060,1.0,1.211546407889907e-11,linear
some_college,12260,0.008319618621464001,0.008319618621464001,no
some_college,12420,0.1482578714919387,0.06872827890031628,linear
some_college,12580,1.0,0.6223414139369221,linear
some_college,12940,0.0717745756825201,2.5006125636722267e-07,linear
some_college,13740,0.42253048829566014,0.5808935556985074,linear
some_college,13820,0.7517327626960417,1.8329115357081406e-21,linear
some_college,13900,0.13998260796441775,0.21137347704348802,linear
some_college,14260,0.4821916559759163,2.394794999721823e-05,linear
some_college,14460,1.0978192770064638e-17,1.0978192770064638e-17,no
some_college,15540,0.4316504791999217,5.481237490808015e-07,linear
some_college,16620,0.7703006949852647,0.10205921001753016,linear
some_college,16700,0.21668375740099655,0.0980583708817171,linear
some_college,16740,0.9954952994114288,0.3005560971836603,linear
some_college,16980,0.9990599538005207,9.356641211773161e-28,linear
some_college,17140,0.010737505637938285,0.010737505637938285,no
some_college,17820,0.20757237791927263,0.0,linear
some_college,18140,0.8236135405861583,0.2213360225654395,linear
some_college,19100,0.7172199926674303,0.8379117931188182,linear
some_college,19740,2.3217850093082475e-10,2.3217850093082475e-10,no
some_college,19780,0.9268755986060391,0.3943912242023252,linear
some_college,19820,0.917724328066764,0.14367269262218313,linear
some_college,20260,0.31960865285490525,0.4322032070043536,linear
some_college,22020,0.9953413404093668,0.7823615338010572,linear
some_college,22220,0.7013729214870597,0.0012837685366840807,linear
some_college,24340,0.8785543898455239,5.569642194343298e-07,linear
some_college,24860,0.6441286231794006,4.723181000201334e-07,linear
some_college,25180,1.7315565385308022e-10,1.7315565385308022e-10,no
some_college,26420,0.99682397638031,0.31648715269919514,linear
some_college,26580,1.0,0.07683156860155148,linear
some_college,26900,0.0018421023860679471,0.0018421023860679471,no
some_college,28140,0.9509176545821606,0.0003539786275324112,linear
some_college,28940,0.9890664805902737,0.9875924361990633,linear
some_college,30700,0.9895532512999914,1.0,linear
some_college,30780,8.239338032145637e-11,8.239338032145637e-11,no
some_college,31080,0.030858952796957148,0.030858952796957148,no
some_college,31140,0.9690157337030433,2.101616686113021e-20,linear
some_college,32820,1.0,3.398284346098601e-05,linear
some_college,33340,0.9990656498711873,1.2103914785113442e-24,linear
some_college,33460,6.764968346764292e-06,6.764968346764292e-06,no
some_college,34980,0.9653475140852905,0.0,linear
some_college,35380,0.0007458219235919239,0.0007458219235919239,no
some_college,35620,1.918628475898758e-29,1.918628475898758e-29,no
some_college,36260,0.998389367178954,0.02099256558134909,linear
some_college,36420,0.3251578039296238,0.043756465944730476,linear
some_college,36540,0.8640215280533792,0.02419614383304532,linear
some_college,37980,0.776889015083041,0.00013791590747819704,linear
some_college,38060,0.1279326777952316,6.08498285621399e-06,linear
some_college,38300,0.404961520384021,0.07637355469573004,linear
some_college,38860,0.9986665181947747,0.9921583916752915,linear
some_college,38900,7.72631142484996e-06,7.72631142484996e-06,no
some_college,39300,0.9955930336348108,0.06642531479652036,linear
some_college,39340,0.991520593700491,0.9967899738546316,linear
some_college,39660,0.9219771543899524,1.0285395465734027e-14,linear
some_college,39900,0.9784361447801726,0.1795699683983492,linear
some_college,40060,0.16220274679546215,0.09118219905481484,linear
some_college,41180,2.4447332130561157e-19,2.4447332130561157e-19,no
some_college,41620,0.16623628324636536,0.16532317112983846,linear
some_college,41700,0.36171654451057356,0.16291886945184286,linear
some_college,42660,1.0,2.6265184544096383e-06,linear
some_college,43580,0.9641274703581421,0.9756291708028364,linear
some_college,43620,1.0,1.7247013506109499e-09,linear
some_college,44060,0.691545394804141,0.2677324381842443,linear
some_college,44140,0.3799998637463417,0.9972889012185914,linear
some_college,45780,0.0002591162751268192,0.0002591162751268192,no
some_college,45820,0.9855483890762426,0.01687068361466068,linear
some_college,46140,0.0660242597996289,0.4237208359845562,linear
some_college,47260,0.5513943272103585,0.7391089783892868,linear
some_college,48620,1.0,0.9988021770787647,linear
some_college,49340,0.07906237961966167,0.013192337513327917,linear
sti,10740,0.9434705712877198,0.3557814483784252,linear
sti,11260,0.00411493982053618,0.00411493982053618,no
sti,12060,0.047344753090457256,0.047344753090457256,no
sti,12260,5.006688170281535e-09,5.006688170281535e-09,no
sti,12420,0.00026194203904651427,0.00026194203904651427,no
sti,12580,0.9138531035950417,0.1902119960219968,linear
sti,12940,0.054983234659236185,0.06259421493020534,linear
sti,13740,0.7599513719298199,0.00013121904564366722,linear
sti,13820,3.5334018548298826e-05,3.5334018548298826e-05,no
sti,13900,0.0009203657867217495,0.0009203657867217495,no
sti,14260,0.9835484271572803,0.949987115957121,linear
sti,14460,0.9957613768124518,0.10292676182907656,linear
sti,15540,0.1724043035252532,0.4490356732857318,linear
sti,16620,0.00844951765860095,0.00844951765860095,no
sti,16700,0.3715105201340931,0.7562475873853356,linear
sti,16740,0.30385513432126393,0.04345653258737204,linear
sti,16980,0.0,0.0,no
sti,17140,0.376652749373374,0.003420412752667698,linear
sti,17820,0.3827481728487461,0.4390817630234698,linear
sti,18140,0.1572315073998734,0.8658115232742849,linear
sti,19100,0.9412260157945602,0.041679423102499884,linear
sti,19740,0.5739099913181019,0.4426585958502989,linear
sti,19780,0.09987927607553843,0.4796376131458717,linear
sti,19820,0.0005748815413214544,0.0005748815413214544,no
sti,20260,0.062433187403940806,0.15616057441445824,linear
sti,22020,0.31805981101511477,0.020825556563651666,linear
sti,22220,0.6043463894774637,1.3429302669728874e-06,linear
sti,24340,0.0038512769577088587,0.0038512769577088587,no
sti,24860,0.04889440381253333,0.04889440381253333,no
sti,25180,0.9446817691763537,0.6335273461783989,linear
sti,26420,0.02205039780088671,0.02205039780088671,no
sti,26580,0.6751369864232012,0.677041843308613,linear
sti,26900,0.0012956272902023666,0.0012956272902023666,no
sti,28140,0.0,0.0,no
sti,28940,0.026953003062507648,0.026953003062507648,no
sti,30700,0.002764206261323154,0.002764206261323154,no
sti,30780,0.9962759769508219,0.2013723324832819,linear
sti,31080,0.9635880295772472,0.22067406063865364,linear
sti,31140,0.0114621409843012,0.0114621409843012,no
sti,32820,0.0,0.0,no
sti,33340,1.442471694472834e-14,1.442471694472834e-14,no
sti,33460,0.783121534368192,0.8750214711623485,linear
sti,34980,0.6534409923347761,0.8017464884966736,linear
sti,35380,0.9915221829464657,0.9900614408871644,linear
sti,35620,1.0,0.9990837664210196,linear
sti,36260,0.0,0.0,no
sti,36420,5.336808019021268e-09,5.336808019021268e-09,no
sti,36540,0.4493767538776034,0.44856982554930785,linear
sti,37980,0.98133013858381,1.8299874081574954e-09,linear
sti,38060,0.9986014043373767,0.40637840651125934,linear
sti,38300,0.23704803778963768,0.1666810792917195,linear
sti,38860,7.271681109487937e-23,7.271681109487937e-23,no
sti,38900,1.0,0.04757635337110028,linear
sti,39300,0.010047783505580016,0.010047783505580016,no
sti,39340,0.010796951711418598,0.010796951711418598,no
sti,39660,0.17069710828899953,0.003987113917848552,linear
sti,39900,0.3564305293692792,0.7370790745017062,linear
sti,40060,0.9222933692564825,0.10070288784102865,linear
sti,41180,0.920976704650832,0.17461557637341962,linear
sti,41620,0.16686005500189377,0.3502413172632981,linear
sti,41700,0.9150536632280339,0.1193381500099771,linear
sti,42660,8.466126047718288e-06,8.466126047718288e-06,no
sti,43580,0.9763059765718868,0.17276982441568756,linear
sti,43620,0.009397016192505724,0.009397016192505724,no
sti,44060,0.289755849994491,0.06558331823108098,linear
sti,44140,0.0,0.0,no
sti,45780,0.6195859692786881,0.008625714927492516,linear
sti,45820,0.6742904653949257,0.5523172757114116,linear
sti,46140,2.170187908558716e-06,2.170187908558716e-06,no
sti,47260,0.9207640978206105,3.482008081550817e-08,linear
sti,48620,0.22795221781274055,0.29109893553522337,linear
sti,49340,0.43030378918959256,0.35953765850961283,linear
unemployment,10740,2.3584037994438035e-07,2.3584037994438035e-07,no
unemployment,11260,0.5955730482298258,0.00020299322498651886,linear
unemployment,12060,0.23555452770930496,0.03807773725454776,linear
unemployment,12260,1.0,1.0,linear
unemployment,12420,0.4240164929023173,0.17320889136622913,linear
unemployment,12580,0.0,0.0,no
unemployment,12940,0.14316618074615173,0.3014052054929386,linear
unemployment,13740,1.6048916724927377e-09,1.6048916724927377e-09,no
unemployment,13820,0.0,0.0,no
unemployment,13900,0.0,0.0,no
unemployment,14260,0.9953301640975901,0.6555557407257857,linear
unemployment,14460,0.20283205004178972,0.1784579189092712,linear
unemployment,15540,0.11914009200055253,0.08207017540321243,linear
unemployment,16620,0.0,0.0,no
unemployment,16700,0.998858700408983,0.24299245920993306,linear
unemployment,16740,0.0011408699767708147,0.0011408699767708147,no
unemployment,16980,0.6959239220651963,0.7303445990917672,linear
unemployment,17140,0.1034130130487192,0.31501164566864404,linear
unemployment,17820,0.0020025537691954753,0.0020025537691954753,no
unemployment,18140,1.4767516676115189e-28,1.4767516676115189e-28,no
unemployment,19100,0.16533501312831045,0.049744126284060886,linear
unemployment,19740,7.372118492083666e-30,7.372118492083666e-30,no
unemployment,19780,0.136405302101683,0.3430614511334039,linear
unemployment,19820,0.5170016208120897,0.43235940466814754,linear
unemployment,20260,8.252882943708812e-15,8.252882943708812e-15,no
unemployment,22020,0.9943598891241434,0.9986429068972983,linear
unemployment,22220,0.9388907282680043,2.2148838038796203e-07,linear
unemployment,24340,0.010610800510633346,0.010610800510633346,no
unemployment,24860,0.9818235984662925,0.8115881384474213,linear
unemployment,25180,0.064849195126499,0.04988617989234974,linear
unemployment,26420,0.2277122327327653,0.19003309314917016,linear
unemployment,26580,0.16182972862400913,0.04298616139753607,linear
unemployment,26900,0.4240944569786445,0.28727941287704917,linear
unemployment,28140,0.9940980744494203,0.12047959980207806,linear
unemployment,28940,0.6361900808582501,7.481481582259147e-06,linear
unemployment,30700,0.9874119450354218,0.9589073018849346,linear
unemployment,30780,1.0,0.12044215710866096,linear
unemployment,31080,0.3435131334384425,0.33896104233436825,linear
unemployment,31140,0.004772045916529305,0.004772045916529305,no
unemployment,32820,1.0766368530016203e-05,1.0766368530016203e-05,no
unemployment,33340,0.2389399958639455,0.1049051079378589,linear
unemployment,33460,0.015400721943597229,0.015400721943597229,no
unemployment,34980,0.7590893194214017,0.7582425143173178,linear
unemployment,35380,0.7268865653427392,8.062605608772395e-06,linear
unemployment,35620,0.001714168072874779,0.001714168072874779,no
unemployment,36260,0.9523150160183128,1.2821075255462567e-05,linear
unemployment,36420,0.5243274774751886,0.21584107379661832,linear
unemployment,36540,0.41366553946351875,0.1182234585932504,linear
unemployment,37980,0.011806190967223951,0.011806190967223951,no
unemployment,38060,0.9370164635747961,0.9286124076811152,linear
unemployment,38300,0.6462453568624904,0.5069235544267049,linear
unemployment,38860,0.25355233521856113,0.13946323318689596,linear
unemployment,38900,1.0,0.9749959951720052,linear
unemployment,39300,0.32096951035786697,0.21980981574572755,linear
unemployment,39340,0.9890178192685598,8.750295991643522e-15,linear
unemployment,39660,0.00022154765274028053,0.00022154765274028053,no
unemployment,39900,0.9917613034347847,0.9914107928319028,linear
unemployment,40060,0.00012485583735309381,0.00012485583735309381,no
unemployment,41180,0.993387270898153,0.005999078069348821,linear
unemployment,41620,0.832214523424939,9.174202157009339e-08,linear
unemployment,41700,0.44244084814810186,0.2544977471647025,linear
unemployment,42660,0.9990880693979224,0.5404198215299802,linear
unemployment,43580,0.5279043441848741,0.294393032675641,linear
unemployment,43620,0.2627793150901355,0.018269345534936293,linear
unemployment,44060,0.998883045700539,0.23683869875680136,linear
unemployment,44140,0.20698367016201374,0.18866469923917617,linear
unemployment,45780,0.7493559631270037,0.766006974669668,linear
unemployment,45820,0.013402739943143652,0.013402739943143652,no
unemployment,46140,0.2683304912944543,0.10681081734728815,linear
unemployment,47260,0.1259139852066204,0.18862321289739115,linear
unemployment,48620,1.0,4.48945295960055e-06,linear
unemployment,49340,0.3292249568443135,0.25864733817238184,linear
